R2 p
ENSG00000026508 0.305875859760472 5.54007752009422e-05
ENSG00000101342 0.305758630979283 5.56211157520803e-05
ENSG00000184305 0.305517811284085 5.6076405500427e-05
ENSG00000119514 0.305505192423981 5.61003611998512e-05
ENSG00000164733 0.305296049922413 5.64988364222252e-05
ENSG00000105371 0.304942109852068 5.71794090271638e-05
ENSG00000104814 0.30492590712199 5.72107526286558e-05
ENSG00000140057 0.304718187994775 5.76140465333719e-05
ENSG00000167815 0.304529202655542 5.79833456719747e-05
ENSG00000103034 0.303968769997238 5.90919489644737e-05
ENSG00000188641 0.303695104056793 5.96406834529883e-05
ENSG00000124191 0.303680146375867 5.96708164919413e-05
ENSG00000130005 0.302972956092254 6.11123446574435e-05
ENSG00000157240 0.302970288760171 6.11178446838778e-05
ENSG00000173801 0.302879753719262 6.13048104864955e-05
ENSG00000122965 0.302859758530473 6.13461771705737e-05
ENSG00000100285 0.302591510284914 6.19037439908432e-05
ENSG00000176749 0.302431534958547 6.22385803359382e-05
ENSG00000164946 0.301695640814513 6.38014429235056e-05
ENSG00000152213 0.301655355757228 6.38880810979181e-05
ENSG00000089177 0.301508394121522 6.42051026666923e-05
ENSG00000167799 0.301370591943455 6.45037418278704e-05
ENSG00000119632 0.301150372320054 6.49837721504731e-05
ENSG00000130338 0.301032812230196 6.52414341184571e-05
ENSG00000179294 0.300978043314151 6.53618094745845e-05
ENSG00000151353 0.300898068816222 6.55379679546098e-05
ENSG00000171766 0.300890263941585 6.55551840926805e-05
ENSG00000064115 0.300398147430056 6.6649544923969e-05
ENSG00000188493 0.30024993211076 6.69825774870514e-05
ENSG00000077984 0.300149723686201 6.72086485304924e-05
ENSG00000172731 0.299949885849982 6.76616806951635e-05
ENSG00000119471 0.299645064394468 6.83583809619748e-05
ENSG00000177181 0.299596720184203 6.84695095167775e-05
ENSG00000162836 0.299431171473262 6.88513752267195e-05
ENSG00000123453 0.299207686976139 6.93701349472331e-05
ENSG00000116771 0.299201758786897 6.93839467920121e-05
ENSG00000179331 0.299184487335763 6.942420194056e-05
ENSG00000102934 0.298872273930412 7.01557792750496e-05
ENSG00000174837 0.298860220313286 7.01841716381768e-05
ENSG00000130958 0.298661622450928 7.06535667276409e-05
ENSG00000157985 0.298595466422332 7.08105999314146e-05
ENSG00000189306 0.298539851143125 7.09428728615791e-05
ENSG00000134716 0.298336775526203 7.14278832982806e-05
ENSG00000169193 0.298283462439512 7.15557406647527e-05
ENSG00000077782 0.298265282654385 7.15993904700785e-05
ENSG00000105963 0.297946820278657 7.23681943450849e-05
ENSG00000196724 0.297820667087275 7.2674936183903e-05
ENSG00000188227 0.297779272651028 7.27758595191474e-05
ENSG00000006555 0.2977768804049 7.27816961538785e-05
ENSG00000173621 0.297460301113062 7.35580822421866e-05
ENSG00000125450 0.297282782811863 7.39969170777677e-05
ENSG00000173085 0.297262766263835 7.40465570072679e-05
ENSG00000144488 0.297012708140503 7.466939749734e-05
ENSG00000133561 0.296954121200376 7.48160529884245e-05
ENSG00000137310 0.296689012358121 7.54831526110777e-05
ENSG00000170579 0.296648470229566 7.55856735854543e-05
ENSG00000172070 0.296370558747587 7.62920631136588e-05
ENSG00000100311 0.296281872314518 7.65188200375633e-05
ENSG00000154928 0.296166616968762 7.68144798357628e-05
ENSG00000141934 0.296140917123168 7.68805565085628e-05
ENSG00000163634 0.296032563278071 7.71597469069185e-05
ENSG00000107816 0.296022785076407 7.71849899507959e-05
ENSG00000065308 0.295660318258562 7.81263554945344e-05
ENSG00000170412 0.295641932505258 7.81743988884642e-05
ENSG00000097096 0.295565174664066 7.83752807240745e-05
ENSG00000100304 0.29530593026483 7.90574286728685e-05
ENSG00000185527 0.295153737803058 7.94605527236758e-05
ENSG00000148498 0.295020143776208 7.98160453561181e-05
ENSG00000144115 0.294929559969077 8.00579593982498e-05
ENSG00000149557 0.294387836723415 8.15195043730732e-05
ENSG00000176422 0.293755443146246 8.32582073715393e-05
ENSG00000113721 0.293621580351574 8.3630805195245e-05
ENSG00000144935 0.293535508154267 8.38712293456112e-05
ENSG00000107902 0.293478502808313 8.40308279790314e-05
ENSG00000137142 0.292621804583181 8.64648744498542e-05
ENSG00000182511 0.292569398659726 8.66159544767875e-05
ENSG00000102699 0.292505566523746 8.68003185607868e-05
ENSG00000167619 0.292504033553591 8.68047508304493e-05
ENSG00000101695 0.292274757306389 8.74701176352133e-05
ENSG00000154319 0.292154005911531 8.78225150207079e-05
ENSG00000171847 0.291940613307535 8.84486218415415e-05
ENSG00000149922 0.291902070623071 8.85621661024238e-05
ENSG00000166068 0.291837647817083 8.87522652117667e-05
ENSG00000131634 0.291747273532341 8.90196049354586e-05
ENSG00000110455 0.291651084724689 8.93049973316185e-05
ENSG00000151224 0.291607095076038 8.94358083485258e-05
ENSG00000105612 0.291366350604595 9.01549817204916e-05
ENSG00000059377 0.291204622733349 9.06412357459807e-05
ENSG00000165868 0.291177969504836 9.07216140455525e-05
ENSG00000143322 0.291063727405444 9.10669135141262e-05
ENSG00000171570 0.290931428507576 9.14683728674426e-05
ENSG00000112139 0.290875971130449 9.16371644359426e-05
ENSG00000125744 0.290511140545777 9.27550791227638e-05
ENSG00000176160 0.290478350841463 9.28561946609285e-05
ENSG00000165943 0.29038416620706 9.31472285281565e-05
ENSG00000196074 0.29038101321758 9.31569865694204e-05
ENSG00000116017 0.290280343300559 9.34690636538171e-05
ENSG00000149418 0.290273471087822 9.34904042355633e-05
ENSG00000163864 0.290080762951938 9.40907449784589e-05
ENSG00000154429 0.290058811482414 9.41593653085437e-05
ENSG00000113263 0.289931000702693 9.45598610049281e-05
ENSG00000093010 0.289802047441033 9.49656002982024e-05
ENSG00000185668 0.289674880571023 9.53673618169226e-05
ENSG00000116791 0.289644952281502 9.54621528834743e-05
ENSG00000198853 0.289392197197854 9.62663273056386e-05
ENSG00000174669 0.289265776954432 9.66709960330547e-05
ENSG00000137462 0.289213516242787 9.68387600885912e-05
ENSG00000124557 0.288961988223582 9.76501327119017e-05
ENSG00000130508 0.288761919186607 9.83001850940468e-05
ENSG00000142102 0.288705478627274 9.8484321392478e-05
ENSG00000158517 0.288559059052007 9.89635638846131e-05
ENSG00000168993 0.288236401931328 0.000100027592823348
ENSG00000197442 0.288087723416204 0.000100521594331493
ENSG00000173281 0.288003075680859 0.000100803895865198
ENSG00000058335 0.287592906188793 0.000102182675699503
ENSG00000166321 0.287086734001497 0.000103909238181377
ENSG00000168824 0.28706186375031 0.000103994791849527
ENSG00000188859 0.286994046085041 0.000104228429797626
ENSG00000139515 0.286602438755794 0.000105587480835556
ENSG00000161326 0.28653755310114 0.000105814306210927
ENSG00000164850 0.286366517407989 0.000106414461007009
ENSG00000152939 0.286277740650169 0.000106727266015794
ENSG00000196476 0.286269946483582 0.000106754771057149
ENSG00000122786 0.286240712453721 0.000106857996694076
ENSG00000138835 0.286221428463406 0.000106926141308694
ENSG00000137177 0.286219005184875 0.000106934707508
ENSG00000074660 0.285963519576973 0.000107841560870181
ENSG00000136141 0.285880563137839 0.000108137608222592
ENSG00000104823 0.285691545625408 0.000108815085822833
ENSG00000137486 0.285311145880725 0.000110190941553956
ENSG00000165959 0.285284248027395 0.000110288859811902
ENSG00000131242 0.285284169059728 0.000110289147407183
ENSG00000005882 0.285111915803732 0.000110918206917443
ENSG00000010610 0.284952611177298 0.000111503056459128
ENSG00000126934 0.284908403117613 0.000111665882237766
ENSG00000016391 0.284792667977752 0.000112093240704825
ENSG00000197747 0.28471751628422 0.000112371586425741
ENSG00000197903 0.28470179948117 0.000112429882277887
ENSG00000149260 0.284661128455558 0.000112580872259516
ENSG00000129195 0.284579612682454 0.0001128840859419
ENSG00000188000 0.28443134409599 0.000113437619197798
ENSG00000116514 0.284430467969344 0.000113440897818062
ENSG00000152229 0.284086517148938 0.000114735105179342
ENSG00000154864 0.283999637598421 0.000115064257984354
ENSG00000159166 0.283995660020428 0.000115079349252811
ENSG00000131435 0.283730246062476 0.000116090675898128
ENSG00000164292 0.283619400629517 0.000116515570323106
ENSG00000100055 0.283533176368891 0.000116847122878294
ENSG00000119900 0.283350251451925 0.000117553526764347
ENSG00000205873 0.28333856069035 0.000117598812862774
ENSG00000168675 0.283319671990936 0.00011767201690871
ENSG00000117054 0.283283911718446 0.000117810727878087
ENSG00000099860 0.283114854877821 0.000118468621741918
ENSG00000141141 0.283082081890923 0.000118596568853047
ENSG00000110002 0.283079374372532 0.000118607145073835
ENSG00000004487 0.282893736609072 0.000119334463745346
ENSG00000166900 0.282743910132746 0.000119924609858213
ENSG00000198818 0.282609826034132 0.000120455134065889
ENSG00000188659 0.28252756750994 0.000120781721677066
ENSG00000163932 0.282459954670829 0.00012105080126501
ENSG00000197775 0.282324774463145 0.000121590513578074
ENSG00000135048 0.282296619402797 0.000121703215353985
ENSG00000165995 0.281943587283081 0.000123124943910202
ENSG00000158470 0.281883854571516 0.0001233670777403
ENSG00000006116 0.281740206874011 0.000123951252441135
ENSG00000168899 0.281656927533766 0.000124291146525568
ENSG00000079691 0.2816323469246 0.000124391640831778
ENSG00000117226 0.281486020489262 0.000124991498953175
ENSG00000096060 0.281099493971252 0.000126589491963314
ENSG00000119866 0.280877685656769 0.000127515377791099
ENSG00000146281 0.280814565035867 0.000127780051082826
ENSG00000161570 0.280684596941062 0.000128326694246006
ENSG00000198915 0.280318071014512 0.000129880469541099
ENSG00000185155 0.280291005476971 0.000129995922165005
ENSG00000138378 0.280041970083575 0.000131062879773047
ENSG00000197646 0.279887006230323 0.000131731058008011
ENSG00000196141 0.279860490636245 0.000131845717467938
ENSG00000163686 0.279674590438565 0.000132652299249303
ENSG00000133985 0.279594216372061 0.000133002496911949
ENSG00000106976 0.27942075750339 0.000133761315113556
ENSG00000111674 0.279024481585665 0.000135510572043085
ENSG00000197816 0.278991508208319 0.000135657114528787
ENSG00000182986 0.278926776184606 0.000135945245563596
ENSG00000111052 0.278870101205108 0.000136197998105381
ENSG00000205476 0.278649252430312 0.000137187244846126
ENSG00000129103 0.278455326587016 0.000138061606759665
ENSG00000145536 0.278387073980325 0.000138370617015715
ENSG00000158270 0.278316693950606 0.000138689957581484
ENSG00000113269 0.278123436554408 0.000139570498666419
ENSG00000196730 0.277858704382551 0.000140785457388493
ENSG00000119508 0.277439390268857 0.000142730752937137
ENSG00000111725 0.277327157132941 0.000143255810802989
ENSG00000162896 0.277315605670668 0.000143309957377546
ENSG00000143847 0.277008454815172 0.000144756965140047
ENSG00000039600 0.276987906932264 0.0001448542688256
ENSG00000132170 0.276899159028966 0.000145275256146826
ENSG00000139354 0.276430034312253 0.000147520291265746
ENSG00000156265 0.276420718412256 0.000147565210379064
ENSG00000131944 0.276388461949589 0.000147720845524502
ENSG00000064547 0.276258706865895 0.000148348505574214
ENSG00000164638 0.27619760422408 0.00014864496555278
ENSG00000166961 0.276149421410329 0.000148879143553327
ENSG00000110841 0.276122333105703 0.000149010954297202
ENSG00000196361 0.276026587976532 0.000149477749433746
ENSG00000198003 0.275782966520743 0.000150671869219909
ENSG00000023516 0.27566491061701 0.000151253829455467
ENSG00000132821 0.275632420343294 0.000151414371357461
ENSG00000092607 0.275603664352298 0.000151556598418701
ENSG00000167363 0.275572553549794 0.000151710617501966
ENSG00000160392 0.275549811617245 0.000151823300646781
ENSG00000044459 0.275521744172179 0.000151962482281887
ENSG00000147642 0.275336422986164 0.00015288455218343
ENSG00000162706 0.275322064698909 0.000152956217011724
ENSG00000179456 0.275287468554332 0.000153129025804333
ENSG00000171649 0.27506795110366 0.000154229918917004
ENSG00000154277 0.275045751493507 0.000154341675423275
ENSG00000002745 0.274750435990169 0.000155835794371395
ENSG00000183196 0.274750176923301 0.000155837111198931
ENSG00000159403 0.274606440651413 0.000156569375115101
ENSG00000145506 0.274209666975933 0.000158608006332273
ENSG00000134030 0.274144317096632 0.000158946222097223
ENSG00000105991 0.273694888215232 0.000161291141866027
ENSG00000127329 0.273654652588069 0.00016150269355264
ENSG00000155254 0.273472188104627 0.000162465423172664
ENSG00000162542 0.273396304930655 0.000162867430311797
ENSG00000104361 0.273325757733566 0.000163242029683097
ENSG00000134955 0.273209055792335 0.000163863532204545
ENSG00000138411 0.273153128689421 0.000164162183560634
ENSG00000105771 0.273019911465919 0.000164875681725185
ENSG00000136371 0.272504639779632 0.000167663696404086
ENSG00000117519 0.272493469623027 0.000167724636357836
ENSG00000136717 0.272430266788872 0.000168069848754282
ENSG00000026652 0.272417508134136 0.000168139619338259
ENSG00000178498 0.272334133537766 0.000168596240981866
ENSG00000171444 0.272321454805734 0.000168665783919941
ENSG00000206557 0.272176315660656 0.000169463847603302
ENSG00000127399 0.271983553473252 0.00017052940625506
ENSG00000128309 0.271943444232197 0.000170751934807756
ENSG00000172270 0.271614919451064 0.000172585186569041
ENSG00000166716 0.271586662621144 0.000172743750797455
ENSG00000137198 0.271456118480798 0.000173478130576443
ENSG00000173894 0.271369491937202 0.000173967112387707
ENSG00000153531 0.271200239821529 0.000174926332012548
ENSG00000137285 0.271156624228048 0.000175174344854589
ENSG00000185386 0.271122455393316 0.000175368877252113
ENSG00000168062 0.270785260971615 0.000177299828372446
ENSG00000108176 0.270651162935808 0.000178073431436054
ENSG00000135750 0.270404115039247 0.000179507170945614
ENSG00000133216 0.270227826555743 0.000180537062445474
ENSG00000204514 0.270120939627635 0.000181164278544088
ENSG00000187456 0.270001340707233 0.000181868581732081
ENSG00000154655 0.269948622948255 0.000182179868379873
ENSG00000114405 0.269917231014048 0.000182365474934887
ENSG00000084754 0.269901903360325 0.000182456166825107
ENSG00000168405 0.269823448420354 0.0001829210572315
ENSG00000117586 0.269771676105506 0.000183228463614071
ENSG00000053371 0.26964039004542 0.00018401023213821
ENSG00000141905 0.269509062386707 0.000184795468157528
ENSG00000142089 0.269337224064241 0.000185827810950112
ENSG00000120215 0.269328636021371 0.000185879550572032
ENSG00000185112 0.26923757831132 0.000186428993714793
ENSG00000130511 0.269122964735795 0.000187122801378337
ENSG00000133116 0.269016907290053 0.000187767034109054
ENSG00000167081 0.268594130816211 0.000190356474989439
ENSG00000172824 0.268488071300453 0.000191011460470847
ENSG00000161091 0.268480480372947 0.00019105842262479
ENSG00000174456 0.268376537658315 0.000191702598284049
ENSG00000103381 0.268240180854893 0.000192550836451533
ENSG00000107537 0.268236766915593 0.00019257212003887
ENSG00000130396 0.268160371899688 0.000193048985244193
ENSG00000127952 0.268093502042588 0.000193467328649
ENSG00000143514 0.267750202162787 0.000195628854354313
ENSG00000110931 0.267699299915445 0.000195951328684441
ENSG00000164048 0.267678234386637 0.000196084932398977
ENSG00000170954 0.267548763281427 0.000196908008564201
ENSG00000147804 0.267477531736572 0.000197362263951728
ENSG00000115008 0.267439804071485 0.000197603269069813
ENSG00000131873 0.26722783265783 0.00019896263700292
ENSG00000188352 0.267114957043728 0.000199690183948498
ENSG00000165409 0.266752757275179 0.000202042146067782
ENSG00000115325 0.266547080524819 0.000203389596726611
ENSG00000170955 0.266526367758055 0.000203525772046742
ENSG00000215045 0.266502222488916 0.000203684625311729
ENSG00000197956 0.266385716273319 0.000204452810495859
ENSG00000152207 0.266294593478196 0.000205055577880531
ENSG00000021826 0.26589719948006 0.000207704407148679
ENSG00000112394 0.265827939142075 0.000208169428897786
ENSG00000125245 0.26569508883216 0.000209064214969468
ENSG00000172164 0.265531669185716 0.000210169987460151
ENSG00000172830 0.265385995478377 0.00021116044018088
ENSG00000100908 0.265274886844538 0.000211918908110675
ENSG00000164626 0.265207757405341 0.000212378431735161
ENSG00000166016 0.265206385557123 0.000212387832519756
ENSG00000204475 0.265181821915267 0.00021255622636307
ENSG00000137203 0.265176188314803 0.000212594865169891
ENSG00000126778 0.265065326985961 0.000213356603436576
ENSG00000213185 0.264987032517188 0.000213896158499427
ENSG00000183049 0.264871299373357 0.000214696129931413
ENSG00000105227 0.264804291643284 0.000215160620562926
ENSG00000042493 0.264555202908492 0.000216895798048178
ENSG00000120278 0.264485496107808 0.000217383796759396
ENSG00000167972 0.264429587832644 0.000217775961458111
ENSG00000121644 0.264298163792955 0.000218700517724768
ENSG00000154611 0.26382541258615 0.000222057712326862
ENSG00000151470 0.263775449822149 0.000222415410757293
ENSG00000137877 0.263711040621284 0.000222877356389706
ENSG00000175898 0.26359466699272 0.000223714342811654
ENSG00000135318 0.263550661970037 0.000224031627225507
ENSG00000170899 0.263313993821462 0.000225745513716902
ENSG00000182054 0.263151340666468 0.000226930735418573
ENSG00000160746 0.263143472990855 0.000226988217690405
ENSG00000160161 0.263069859524353 0.000227526728846739
ENSG00000128203 0.262997235449013 0.000228059210760856
ENSG00000136068 0.262984670324886 0.000228151460631487
ENSG00000196812 0.262839844050436 0.000229217341432886
ENSG00000160883 0.262606467457675 0.000230945050398335
ENSG00000154654 0.262517119206788 0.000231609826416346
ENSG00000083807 0.262447589303351 0.000232128426236322
ENSG00000168724 0.262261501167171 0.000233521915632418
ENSG00000183484 0.262135094947661 0.000234473089884224
ENSG00000163218 0.261672719506977 0.000237984314657824
ENSG00000106538 0.261501666253734 0.000239296093458297
ENSG00000181577 0.261292485066536 0.000240909759881003
